



S =  [  0.782030-400.j   4.012712-400.j  -6.450680-400.j  -6.450860-400.j  -5.593560-400.j  -4.303490-400.j  10.769700-400.j  -3.494220-400.j  -1.863830-400.j  59.427300-400.j  -0.394980-400.j  -3.818180-400.j  -0.169910-400.j  -3.159090-400.j  14.522730-400.j]
    53  | 2.782e+01  | 1.470e+03  |     0.80000  |     0.27506  | +0.015625  | [345.130 345.116 341.998 -41.564 354.183 267.727 342.054 318.644 304.883 319.769 284.559 370.117 224.721 343.314 349.152 -112.327 -112.351 -125.493  11.039 -116.780 -134.249 -110.730 -146.096 -144.578 -143.813 -137.557 -125.286 -117.797 -121.914 -169.080]  | 
    54  | 2.625e+01  | 1.315e+03  |     0.80000  |     0.27326  | +0.000000  | [344.539 344.525 341.316 -41.565 353.573 266.929 341.469 317.802 304.040 318.945 283.750 369.469 224.012 342.657 348.159 -113.502 -113.527 -126.797  11.166 -118.006 -135.589 -111.889 -147.582 -146.043 -145.276 -138.943 -126.606 -118.945 -123.184 -170.809]  | 
    55  | 2.474e+01  | 1.173e+03  |     0.80000  |     0.27148  | +0.000000  | [343.959 343.945 340.648 -41.567 352.975 266.147 340.896 316.976 303.213 318.136 282.956 368.833 223.316 342.012 347.186 -114.640 -114.665 -128.059  11.290 -119.193 -136.886 -113.011 -149.020 -147.460 -146.690 -140.284 -127.885 -120.055 -124.413 -172.481]  | 
    56  | 2.328e+01  | 1.044e+03  |     0.80000  |     0.26974  | +0.000000  | [343.390 343.376 339.993 -41.568 352.389 265.380 340.333 316.167 302.403 317.344 282.178 368.210 222.635 341.381 346.232 -115.741 -115.766 -129.280  11.411 -120.341 -138.139 -114.096 -150.410 -148.830 -148.058 -141.580 -129.121 -121.127 -125.602 -174.097]  | 
    57  | 2.187e+01  | 9.259e+02  |     0.80000  |     0.26803  | +0.000000  | [342.834 342.820 339.351 -41.569 351.815 264.630 339.783 315.375 301.610 316.569 281.417 367.601 221.968 340.762 345.299 -116.806 -116.830 -130.460  11.528 -121.451 -139.349 -115.145 -151.753 -150.154 -149.379 -142.832 -130.317 -122.163 -126.752 -175.658]  | 
    58  | 2.052e+01  | 8.186e+02  |     0.80000  |     0.26636  | +0.000000  | [342.290 342.276 338.724 -41.570 351.254 263.897 339.245 314.601 300.836 315.811 280.673 367.004 221.317 340.158 344.387 -117.834 -117.859 -131.600  11.643 -122.524 -140.517 -116.159 -153.049 -151.432 -150.655 -144.040 -131.473 -123.162 -127.862 -177.166]  | 
    59  | 1.922e+01  | 7.213e+02  |     0.80000  |     0.26472  | +0.000000  | [341.759 341.745 338.112 -41.570 350.706 263.182 338.720 313.846 300.079 315.071 279.947 366.422 220.681 339.568 343.497 -118.827 -118.851 -132.700  11.754 -123.559 -141.644 -117.137 -154.300 -152.664 -151.886 -145.206 -132.588 -124.126 -128.933 -178.620]  | 
    60  | 1.797e+01  | 6.332e+02  |     0.80000  |     0.26312  | +0.015625  | [341.241 341.227 337.515 -41.571 350.172 262.484 338.207 313.109 299.342 314.350 279.239 365.854 220.062 338.992 342.628 -119.784 -119.809 -133.761  11.862 -124.558 -142.730 -118.081 -155.505 -153.852 -153.072 -146.329 -133.664 -125.055 -129.967 -180.021]  | 
    61  | 1.676e+01  | 5.538e+02  |     0.80000  |     0.26156  | +0.000000  | [340.737 340.722 336.934 -41.572 349.652 261.805 337.708 312.392 298.623 313.648 278.549 365.301 219.458 338.432 341.783 -120.707 -120.731 -134.783  11.967 -125.520 -143.775 -118.990 -156.667 -154.996 -154.215 -147.411 -134.701 -125.949 -130.962 -181.371]  | 
    62  | 1.561e+01  | 4.823e+02  |     0.80000  |     0.26004  | +0.000000  | [340.246 340.231 336.368 -41.572 349.145 261.145 337.223 311.694 297.925 312.965 277.879 364.763 218.872 337.887 340.961 -121.595 -121.619 -135.766  12.068 -126.447 -144.781 -119.865 -157.784 -156.097 -155.314 -148.452 -135.699 -126.808 -131.921 -182.670]  | 
